Date,Time,City,Latitude,Longitude,Severity,Weather,Road_Type,Lighting,Traffic_Density,Vehicles_Involved,Cause
2023-09-01,18:36,Delhi,28.69935,77.01829,Low,Clear,Rural,Dawn/Dusk,Low,2,Speeding
2023-01-18,17:32,Hyderabad,17.46509,78.54679,Medium,Overcast,Highway,Daylight,Low,1,Signal Violation
2023-12-13,21:39,Delhi,28.62816,77.15394,Low,Rain,Rural,Night (Lit),Medium,2,Vehicle Breakdown
2023-03-30,21:10,Delhi,28.76579,77.02774,Low,Clear,Urban,Night (Lit),Medium,2,Speeding
2023-08-05,10:05,Chennai,13.02308,80.33521,Low,Clear,Urban,Daylight,High,2,Weather Conditions
2023-03-17,20:53,Hyderabad,17.33658,78.56886,Medium,Clear,Highway,Night (Lit),Low,2,Speeding
2023-02-04,03:05,Chennai,13.09397,80.28111,Low,Overcast,Urban,Night (Lit),High,1,Speeding
2023-05-22,15:33,Chennai,13.16613,80.17317,Low,Clear,Urban,Daylight,High,3,Speeding
2023-12-25,14:39,Hyderabad,17.38951,78.47062,Low,Clear,Urban,Daylight,High,1,Speeding
2023-08-01,22:09,Delhi,28.71742,77.11904,Medium,Rain,Urban,Night (Unlit),High,2,Speeding
2023-02-21,13:59,Mumbai,19.08854,72.7979,Medium,Clear,Highway,Daylight,High,2,Weather Conditions
2023-05-27,14:55,Hyderabad,17.46103,78.56228,Medium,Clear,Highway,Daylight,Low,2,Speeding
2023-05-16,18:24,Chennai,13.0971,80.26531,Low,Clear,Urban,Dawn/Dusk,High,2,Speeding
2023-03-30,20:17,Chennai,13.01147,80.29243,Low,Fog,Urban,Night (Lit),Low,1,Weather Conditions
2023-12-22,19:25,Mumbai,19.05516,72.95349,Low,Clear,Urban,Dawn/Dusk,Medium,2,Speeding
2023-12-20,07:15,Mumbai,19.12515,72.96187,Medium,Clear,Highway,Daylight,Low,1,Vehicle Breakdown
2023-07-10,16:01,Bangalore,13.03508,77.55521,Low,Clear,Rural,Daylight,Low,3,Speeding
2023-05-24,11:53,Chennai,13.15435,80.30767,Low,Clear,Urban,Daylight,High,2,Weather Conditions
2023-04-27,11:08,Bangalore,13.06644,77.58322,Low,Overcast,Urban,Daylight,Low,2,Speeding
2023-06-14,13:17,Chennai,13.1037,80.18856,Low,Rain,Urban,Daylight,High,1,Signal Violation
2023-08-15,12:13,Chennai,13.13089,80.3226,Low,Clear,Urban,Daylight,Medium,2,Vehicle Breakdown
2023-07-11,14:52,Mumbai,19.07905,72.80949,Low,Clear,Urban,Daylight,High,3,Speeding
2023-06-09,17:45,Hyderabad,17.36568,78.5428,Low,Fog,Urban,Daylight,High,2,Weather Conditions
2023-09-26,14:56,Hyderabad,17.29079,78.42525,Low,Overcast,Urban,Daylight,High,2,Signal Violation
2023-04-13,21:53,Mumbai,19.0259,72.86899,Low,Clear,Urban,Night (Lit),Low,2,Drunk Driving
2023-07-04,14:45,Delhi,28.6589,77.1672,Low,Clear,Urban,Daylight,High,1,Weather Conditions
2023-09-16,13:25,Mumbai,19.11223,72.82609,Medium,Clear,Highway,Daylight,High,2,Vehicle Breakdown
2023-09-08,23:38,Chennai,13.01822,80.3448,Low,Fog,Urban,Night (Lit),Medium,1,Pothole
2023-10-28,16:35,Bangalore,12.94045,77.66213,Medium,Clear,Highway,Daylight,Low,3,Speeding
2023-05-13,12:47,Mumbai,19.03301,72.85501,Medium,Fog,Urban,Daylight,High,2,Speeding
2023-03-25,18:54,Hyderabad,17.44097,78.42956,Low,Rain,Rural,Dawn/Dusk,High,2,Weather Conditions
2023-04-24,18:41,Delhi,28.73964,77.05632,Medium,Fog,Highway,Dawn/Dusk,Low,2,Weather Conditions
2023-07-29,18:32,Mumbai,19.14893,72.97113,Low,Clear,Urban,Dawn/Dusk,Medium,2,Speeding
2023-12-16,07:00,Chennai,13.165,80.30017,Medium,Fog,Highway,Daylight,High,1,Weather Conditions
2023-11-04,19:51,Mumbai,19.02075,72.89937,Medium,Rain,Highway,Dawn/Dusk,Medium,1,Drunk Driving
2023-06-06,13:45,Bangalore,12.95636,77.5699,Low,Fog,Urban,Daylight,Medium,3,Weather Conditions
2023-06-28,19:29,Bangalore,12.91524,77.55503,Medium,Clear,Highway,Dawn/Dusk,High,2,Speeding
2023-09-24,09:52,Hyderabad,17.36443,78.40716,Low,Clear,Urban,Daylight,Medium,1,Pothole
2023-09-19,14:42,Bangalore,12.98389,77.61335,Low,Overcast,Urban,Daylight,High,2,Vehicle Breakdown
2023-05-25,18:19,Mumbai,19.07235,72.84496,Low,Rain,Urban,Dawn/Dusk,Low,2,Weather Conditions
2023-05-22,17:40,Bangalore,13.0439,77.54683,Medium,Clear,Highway,Daylight,Medium,1,Signal Violation
2023-12-31,07:57,Bangalore,12.90927,77.59806,Low,Rain,Urban,Daylight,Medium,2,Drunk Driving
2023-05-04,14:57,Mumbai,19.13709,72.93817,Low,Overcast,Urban,Daylight,High,2,Speeding
2023-11-04,03:25,Bangalore,13.00775,77.63886,Medium,Overcast,Highway,Night (Lit),Medium,2,Weather Conditions
2023-12-02,16:31,Bangalore,12.92349,77.57831,Low,Overcast,Urban,Daylight,Low,1,Pothole
2023-07-18,16:47,Mumbai,19.0926,72.97665,Medium,Clear,Highway,Daylight,Medium,1,Signal Violation
2023-04-08,11:21,Delhi,28.74136,77.13016,Medium,Rain,Highway,Daylight,Medium,1,Weather Conditions
2023-09-01,03:58,Bangalore,12.97306,77.66368,Medium,Clear,Highway,Night (Lit),High,2,Drunk Driving
2023-12-03,12:56,Hyderabad,17.32123,78.40622,Low,Clear,Urban,Daylight,Medium,2,Weather Conditions
2023-03-07,13:47,Bangalore,13.01664,77.60641,Low,Clear,Urban,Daylight,Medium,2,Speeding
2023-04-04,23:43,Bangalore,13.00249,77.53905,Medium,Rain,Urban,Night (Unlit),High,2,Drunk Driving
2023-04-25,16:47,Bangalore,12.95569,77.67197,Medium,Rain,Highway,Daylight,Medium,3,Weather Conditions
2023-07-10,05:16,Hyderabad,17.34381,78.55694,Low,Overcast,Urban,Dawn/Dusk,Medium,1,Weather Conditions
2023-08-29,14:03,Hyderabad,17.40106,78.51083,Low,Clear,Urban,Daylight,High,1,Speeding
2023-08-30,23:56,Delhi,28.7042,77.176,Low,Clear,Urban,Night (Lit),High,2,Vehicle Breakdown
2023-07-15,09:33,Bangalore,12.95422,77.66877,Low,Rain,Urban,Daylight,Medium,2,Signal Violation
2023-03-19,22:08,Delhi,28.67263,77.19994,Medium,Clear,Highway,Night (Lit),Low,2,Vehicle Breakdown
2023-08-23,19:09,Bangalore,13.04408,77.53067,Low,Clear,Urban,Dawn/Dusk,Medium,1,Drunk Driving
2023-02-11,18:31,Bangalore,12.99781,77.52996,Low,Clear,Urban,Dawn/Dusk,Low,3,Speeding
2023-11-21,11:03,Mumbai,19.06641,72.81958,Low,Clear,Urban,Daylight,Low,2,Drunk Driving
2023-03-28,02:36,Delhi,28.70202,77.15521,Medium,Fog,Urban,Night (Lit),Medium,2,Speeding
2023-02-15,22:08,Hyderabad,17.37174,78.47258,Low,Clear,Rural,Night (Lit),High,3,Signal Violation
2023-08-08,19:30,Chennai,12.98363,80.27746,Medium,Overcast,Highway,Dawn/Dusk,Medium,2,Speeding
2023-07-11,20:00,Bangalore,13.02297,77.60081,Medium,Rain,Urban,Night (Unlit),Medium,2,Speeding
2023-01-10,12:43,Mumbai,19.10134,72.82746,Low,Overcast,Urban,Daylight,Medium,3,Signal Violation
2023-12-22,14:56,Bangalore,12.93402,77.51514,Low,Clear,Urban,Daylight,High,3,Speeding
2023-09-15,11:37,Bangalore,12.905,77.65937,Low,Rain,Urban,Daylight,Medium,2,Weather Conditions
2023-06-02,20:18,Chennai,13.12827,80.28997,Low,Clear,Urban,Night (Lit),Low,2,Speeding
2023-06-22,15:27,Delhi,28.67265,77.18278,Low,Clear,Urban,Daylight,Low,2,Speeding
2023-07-03,19:48,Delhi,28.63708,77.18388,Low,Rain,Urban,Dawn/Dusk,Medium,1,Weather Conditions
2023-07-26,19:01,Delhi,28.64896,77.19948,Low,Clear,Urban,Dawn/Dusk,High,2,Vehicle Breakdown
2023-04-19,17:46,Mumbai,19.09394,72.8115,Low,Rain,Urban,Daylight,High,2,Pothole
2023-07-07,16:45,Mumbai,19.05104,72.90576,Low,Clear,Rural,Daylight,Medium,1,Pothole
2023-10-01,21:39,Mumbai,19.09478,72.78729,Low,Clear,Urban,Night (Lit),Low,1,Signal Violation
2023-02-25,21:41,Mumbai,18.98565,72.80086,Low,Overcast,Urban,Night (Lit),Low,2,Speeding
2023-08-16,21:24,Mumbai,19.08546,72.87258,Medium,Clear,Highway,Night (Lit),Low,2,Signal Violation
2023-03-20,11:13,Mumbai,19.03622,72.91003,Low,Clear,Rural,Daylight,Low,3,Speeding
2023-12-06,16:33,Bangalore,12.99616,77.63475,Low,Fog,Urban,Daylight,Low,3,Pothole
2023-08-03,05:53,Mumbai,19.07832,72.90124,Medium,Rain,Highway,Dawn/Dusk,Low,1,Speeding
2023-05-25,02:07,Mumbai,19.07555,72.8995,Medium,Clear,Urban,Night (Unlit),Low,1,Drunk Driving
2023-05-15,20:53,Hyderabad,17.47962,78.45828,Low,Fog,Urban,Night (Lit),High,2,Weather Conditions
2023-07-29,14:18,Delhi,28.61198,77.10177,Low,Fog,Urban,Daylight,High,3,Weather Conditions
2023-04-17,23:44,Chennai,13.04882,80.17125,Low,Clear,Rural,Night (Lit),Medium,2,Speeding
2023-12-10,12:05,Mumbai,19.14305,72.9115,Low,Clear,Rural,Daylight,Medium,2,Speeding
2023-03-18,07:05,Hyderabad,17.30001,78.53142,Low,Clear,Urban,Daylight,Low,2,Speeding
2023-05-12,07:41,Delhi,28.69545,77.19796,Low,Overcast,Rural,Daylight,Medium,2,Speeding
2023-05-16,22:29,Mumbai,18.99596,72.81264,Medium,Overcast,Highway,Night (Lit),High,3,Speeding
2023-01-21,17:54,Bangalore,12.94364,77.62995,Low,Clear,Urban,Daylight,Low,2,Pothole
2023-08-07,23:47,Mumbai,18.995,72.92934,Low,Clear,Urban,Night (Lit),Medium,3,Speeding
2023-01-24,21:00,Delhi,28.73677,77.0366,Low,Clear,Urban,Night (Lit),High,2,Pothole
2023-07-03,23:57,Chennai,13.17372,80.22436,Medium,Rain,Highway,Night (Lit),Medium,2,Weather Conditions
2023-02-17,15:23,Bangalore,12.90817,77.57476,Low,Clear,Urban,Daylight,High,2,Weather Conditions
2023-08-22,20:17,Chennai,13.12068,80.26635,Medium,Clear,Highway,Night (Lit),Medium,2,Speeding
2023-08-04,17:41,Delhi,28.62671,77.14173,Low,Overcast,Urban,Daylight,Medium,1,Signal Violation
2023-01-31,17:54,Delhi,28.62484,77.18475,Low,Clear,Urban,Daylight,High,1,Speeding
2023-09-05,16:51,Hyderabad,17.42068,78.42295,Medium,Fog,Highway,Daylight,Medium,3,Vehicle Breakdown
2023-07-14,12:49,Bangalore,12.99387,77.66712,Low,Fog,Rural,Daylight,Medium,2,Weather Conditions
2023-03-08,17:30,Chennai,13.00529,80.25296,Low,Clear,Urban,Daylight,High,1,Speeding
2023-01-24,14:04,Bangalore,13.00259,77.49707,Low,Clear,Urban,Daylight,Medium,1,Speeding
2023-12-14,13:33,Hyderabad,17.42975,78.4315,Low,Clear,Urban,Daylight,High,3,Weather Conditions
2023-12-09,12:55,Bangalore,12.97542,77.63225,Low,Rain,Urban,Daylight,High,2,Speeding
2023-11-13,06:06,Chennai,13.11504,80.22042,Medium,Rain,Highway,Daylight,Medium,1,Signal Violation
2023-06-27,21:42,Chennai,13.01243,80.33599,Low,Clear,Rural,Night (Lit),Medium,1,Speeding
2023-11-10,14:03,Mumbai,19.10468,72.80909,Medium,Clear,Highway,Daylight,High,1,Speeding
2023-08-29,11:54,Chennai,13.15658,80.18567,Medium,Rain,Highway,Daylight,Medium,2,Weather Conditions
2023-09-09,23:20,Delhi,28.67028,77.05813,High,Clear,Highway,Night (Unlit),High,2,Speeding
2023-09-17,17:14,Hyderabad,17.41366,78.46736,Low,Fog,Urban,Daylight,High,2,Weather Conditions
2023-05-01,13:05,Chennai,13.07154,80.28531,Medium,Rain,Highway,Daylight,Low,2,Weather Conditions
2023-02-15,19:54,Chennai,13.07211,80.19444,Low,Clear,Urban,Dawn/Dusk,High,2,Speeding
2023-09-12,19:47,Mumbai,18.99653,72.86017,Medium,Overcast,Highway,Dawn/Dusk,High,2,Pothole
2023-10-13,22:35,Mumbai,19.14118,72.93606,Medium,Clear,Highway,Night (Lit),High,2,Drunk Driving
2023-11-13,18:40,Bangalore,13.04962,77.60707,Low,Clear,Urban,Dawn/Dusk,High,1,Weather Conditions
2023-12-02,11:42,Chennai,13.17277,80.24337,Medium,Clear,Highway,Daylight,Medium,2,Weather Conditions
2023-01-28,12:52,Delhi,28.77296,77.06889,Low,Clear,Rural,Daylight,Medium,2,Signal Violation
2023-11-14,08:38,Chennai,13.12603,80.24336,Medium,Fog,Urban,Daylight,High,2,Speeding
2023-08-20,21:07,Mumbai,19.12786,72.82205,Low,Clear,Urban,Night (Lit),High,2,Speeding
2023-06-24,07:22,Bangalore,12.98114,77.56938,Low,Clear,Urban,Daylight,Medium,2,Speeding
2023-02-24,20:02,Delhi,28.70258,77.16687,Low,Clear,Urban,Night (Lit),Low,2,Weather Conditions
2023-07-29,08:06,Bangalore,12.99377,77.53211,Low,Fog,Urban,Daylight,High,1,Weather Conditions
2023-07-21,08:13,Chennai,13.14761,80.20882,Medium,Clear,Highway,Daylight,Low,2,Speeding
2023-06-23,22:06,Chennai,12.992,80.29735,Medium,Rain,Highway,Night (Lit),High,1,Pothole
2023-12-11,18:37,Mumbai,19.13043,72.8678,Medium,Overcast,Highway,Dawn/Dusk,Medium,3,Speeding
2023-12-04,02:37,Hyderabad,17.31193,78.48647,Low,Fog,Rural,Night (Lit),High,1,Vehicle Breakdown
2023-09-29,21:47,Mumbai,19.08665,72.86426,Low,Clear,Urban,Night (Lit),High,3,Vehicle Breakdown
2023-10-27,15:30,Hyderabad,17.44122,78.56874,Low,Clear,Urban,Daylight,Low,2,Signal Violation
2023-12-21,05:37,Delhi,28.7502,77.02818,Low,Clear,Rural,Dawn/Dusk,Medium,2,Pothole
2023-07-18,17:42,Hyderabad,17.40623,78.45107,Low,Overcast,Urban,Daylight,Low,2,Drunk Driving
2023-07-16,19:26,Hyderabad,17.46818,78.53917,Medium,Rain,Highway,Dawn/Dusk,High,1,Weather Conditions
2023-05-21,19:25,Bangalore,13.0657,77.58517,Low,Clear,Urban,Dawn/Dusk,Low,2,Signal Violation
2023-03-10,16:08,Chennai,13.1032,80.34799,Low,Rain,Urban,Daylight,Low,2,Drunk Driving
2023-09-20,21:19,Hyderabad,17.45714,78.52907,High,Clear,Highway,Night (Unlit),Medium,5,Speeding
2023-10-11,21:40,Delhi,28.64428,77.12733,Medium,Fog,Urban,Night (Unlit),Low,2,Weather Conditions
2023-05-29,07:43,Bangalore,13.05584,77.52113,Medium,Clear,Highway,Daylight,High,1,Speeding
2023-12-30,05:41,Delhi,28.70488,77.14136,High,Fog,Highway,Dawn/Dusk,Medium,3,Speeding
2023-06-15,21:45,Mumbai,19.12816,72.89016,Medium,Clear,Highway,Night (Lit),Medium,2,Speeding
2023-10-26,18:36,Chennai,13.11755,80.34947,Low,Rain,Urban,Dawn/Dusk,Medium,2,Drunk Driving
2023-10-01,09:18,Chennai,13.14436,80.27525,Low,Rain,Urban,Daylight,Low,2,Vehicle Breakdown
2023-01-13,10:24,Delhi,28.61471,77.01382,Low,Fog,Urban,Daylight,Low,2,Weather Conditions
2023-05-17,19:48,Delhi,28.80081,77.13918,Low,Clear,Urban,Dawn/Dusk,High,1,Signal Violation
2023-03-16,18:53,Mumbai,19.11412,72.83673,Medium,Overcast,Highway,Dawn/Dusk,Medium,1,Weather Conditions
2023-10-05,19:02,Bangalore,13.03441,77.5151,Low,Clear,Urban,Dawn/Dusk,Low,1,Vehicle Breakdown
2023-12-12,10:47,Hyderabad,17.45797,78.53518,Low,Clear,Rural,Daylight,High,2,Speeding
2023-10-15,11:24,Delhi,28.70628,77.16187,Low,Rain,Urban,Daylight,Low,2,Pothole
2023-12-23,16:18,Mumbai,19.1613,72.85521,Medium,Overcast,Highway,Daylight,Medium,2,Speeding
2023-12-17,17:20,Hyderabad,17.29576,78.53543,Medium,Overcast,Highway,Daylight,Medium,1,Signal Violation
2023-04-14,19:39,Chennai,13.1487,80.353,Low,Clear,Rural,Dawn/Dusk,High,3,Drunk Driving
2023-12-27,19:45,Bangalore,13.02262,77.60392,Low,Clear,Urban,Dawn/Dusk,Medium,1,Speeding
2023-11-05,08:12,Delhi,28.66294,77.03799,Medium,Rain,Highway,Daylight,Medium,2,Speeding
2023-12-16,11:04,Delhi,28.7966,77.14952,Low,Clear,Rural,Daylight,Low,2,Signal Violation
2023-03-03,19:24,Mumbai,19.0617,72.88902,Low,Rain,Urban,Dawn/Dusk,Medium,1,Weather Conditions
2023-03-08,03:10,Hyderabad,17.4542,78.38783,Low,Clear,Urban,Night (Lit),High,1,Vehicle Breakdown
2023-08-27,19:45,Delhi,28.61209,77.18823,Low,Overcast,Rural,Dawn/Dusk,High,1,Pothole
2023-11-02,20:03,Hyderabad,17.45363,78.44693,Low,Overcast,Urban,Night (Lit),High,2,Pothole
2023-10-21,15:35,Bangalore,12.88618,77.63614,Low,Rain,Rural,Daylight,Medium,1,Vehicle Breakdown
2023-09-27,21:14,Delhi,28.70822,77.15975,High,Clear,Highway,Night (Unlit),Medium,3,Vehicle Breakdown
2023-03-23,19:26,Hyderabad,17.39241,78.40509,Medium,Rain,Highway,Dawn/Dusk,Medium,2,Weather Conditions
2023-04-24,10:56,Delhi,28.73677,77.06871,Low,Clear,Urban,Daylight,High,2,Drunk Driving
2023-05-31,08:13,Hyderabad,17.3911,78.58603,Medium,Overcast,Highway,Daylight,Low,3,Signal Violation
2023-11-29,11:00,Mumbai,19.10979,72.86683,Low,Rain,Rural,Daylight,Medium,2,Vehicle Breakdown
2023-11-25,20:39,Hyderabad,17.33377,78.39468,Medium,Overcast,Highway,Night (Lit),High,1,Speeding
2023-06-14,12:24,Mumbai,19.05318,72.88575,Medium,Clear,Highway,Daylight,High,3,Speeding
2023-05-25,18:01,Hyderabad,17.44942,78.46169,Low,Clear,Rural,Dawn/Dusk,Medium,1,Signal Violation
2023-09-18,06:28,Chennai,12.99147,80.35036,Low,Clear,Urban,Daylight,Low,2,Vehicle Breakdown
2023-04-09,21:20,Hyderabad,17.30147,78.40589,Medium,Rain,Highway,Night (Lit),High,2,Weather Conditions
2023-10-03,06:34,Mumbai,19.10139,72.81986,Low,Clear,Rural,Daylight,Medium,2,Drunk Driving
2023-11-19,15:49,Delhi,28.77709,77.08734,Low,Clear,Urban,Daylight,High,2,Drunk Driving
2023-02-23,18:13,Hyderabad,17.45075,78.56243,Medium,Clear,Highway,Dawn/Dusk,Medium,2,Speeding
2023-08-11,11:41,Mumbai,19.12538,72.80845,Low,Rain,Urban,Daylight,Medium,1,Weather Conditions
2023-08-24,23:45,Bangalore,12.87918,77.50925,Medium,Clear,Urban,Night (Unlit),High,1,Speeding
2023-04-02,01:50,Bangalore,12.98322,77.60959,Medium,Clear,Highway,Night (Lit),Medium,2,Drunk Driving
2023-04-27,16:58,Bangalore,12.95313,77.58483,Low,Clear,Urban,Daylight,High,1,Weather Conditions
2023-07-27,11:27,Bangalore,12.87498,77.62926,Medium,Fog,Urban,Daylight,High,2,Drunk Driving
2023-10-01,19:00,Hyderabad,17.29765,78.53589,Medium,Clear,Highway,Dawn/Dusk,Medium,2,Pothole
2023-01-24,23:44,Mumbai,19.04754,72.87827,Low,Clear,Rural,Night (Lit),Medium,2,Signal Violation
2023-05-29,19:50,Bangalore,12.99291,77.5509,Medium,Clear,Highway,Dawn/Dusk,Medium,1,Drunk Driving
2023-08-13,22:24,Chennai,13.14712,80.17686,Low,Clear,Urban,Night (Lit),High,1,Weather Conditions
2023-03-22,14:34,Delhi,28.63138,77.0807,Low,Rain,Urban,Daylight,Low,1,Pothole
2023-10-07,10:18,Delhi,28.66371,77.1799,Low,Overcast,Urban,Daylight,Medium,2,Drunk Driving
2023-11-28,07:23,Mumbai,19.0867,72.88871,Medium,Rain,Highway,Daylight,High,1,Weather Conditions
2023-03-05,23:02,Mumbai,19.09054,72.85652,Low,Clear,Urban,Night (Lit),High,2,Signal Violation
2023-10-08,18:05,Bangalore,12.91361,77.64289,Low,Clear,Urban,Dawn/Dusk,High,3,Speeding
2023-06-26,14:13,Chennai,13.16383,80.34099,Medium,Rain,Highway,Daylight,High,1,Drunk Driving
2023-03-14,15:10,Delhi,28.64826,77.16945,Low,Clear,Urban,Daylight,Medium,2,Vehicle Breakdown
2023-04-10,13:07,Delhi,28.7383,77.11596,Low,Rain,Urban,Daylight,Low,1,Speeding
2023-01-28,20:54,Hyderabad,17.37725,78.49663,Low,Rain,Urban,Night (Lit),Low,2,Weather Conditions
2023-05-29,21:42,Mumbai,19.02614,72.81718,Low,Clear,Urban,Night (Lit),High,2,Drunk Driving
2023-10-25,22:31,Bangalore,12.94303,77.62886,Medium,Fog,Urban,Night (Lit),High,2,Drunk Driving
2023-05-01,21:06,Bangalore,12.9955,77.67462,Medium,Clear,Highway,Night (Lit),High,2,Weather Conditions
2023-06-12,18:31,Chennai,13.04837,80.30258,Medium,Overcast,Highway,Dawn/Dusk,Low,1,Speeding
2023-12-22,17:37,Delhi,28.71721,77.0754,Low,Rain,Urban,Daylight,High,2,Speeding
2023-06-11,16:27,Delhi,28.60507,77.05174,Low,Clear,Urban,Daylight,Medium,2,Weather Conditions
2023-04-24,16:45,Chennai,13.03804,80.2426,Medium,Rain,Highway,Daylight,Low,2,Signal Violation
2023-12-14,10:46,Bangalore,13.04718,77.58717,Medium,Clear,Highway,Daylight,High,1,Pothole
2023-07-03,20:49,Bangalore,12.96899,77.51637,Medium,Clear,Urban,Night (Unlit),High,1,Signal Violation
2023-11-27,17:38,Mumbai,19.14436,72.94944,Low,Clear,Urban,Daylight,Medium,2,Signal Violation
2023-03-13,07:57,Hyderabad,17.32429,78.53341,Low,Clear,Urban,Daylight,Low,2,Speeding
2023-11-17,08:04,Mumbai,19.15442,72.94762,Low,Clear,Urban,Daylight,High,2,Speeding
2023-11-20,11:01,Hyderabad,17.40078,78.54054,Medium,Fog,Highway,Daylight,High,2,Signal Violation
2023-04-19,09:58,Mumbai,19.08632,72.88639,Low,Clear,Urban,Daylight,Medium,1,Signal Violation
2023-10-04,17:30,Delhi,28.67726,77.04716,Low,Overcast,Urban,Daylight,High,2,Vehicle Breakdown
2023-10-29,15:46,Bangalore,12.89838,77.59482,Low,Clear,Urban,Daylight,High,2,Drunk Driving
2023-02-16,21:25,Bangalore,12.97203,77.62714,Low,Clear,Urban,Night (Lit),Medium,2,Speeding
2023-11-11,16:43,Delhi,28.75554,77.03057,Medium,Clear,Highway,Daylight,Medium,2,Vehicle Breakdown
2023-03-23,10:11,Hyderabad,17.47474,78.51858,Medium,Clear,Highway,Daylight,Medium,2,Speeding
2023-03-16,17:47,Chennai,13.17054,80.17878,Low,Clear,Rural,Daylight,Medium,1,Speeding
2023-09-07,12:14,Mumbai,19.02887,72.8245,Medium,Rain,Highway,Daylight,Medium,1,Pothole
2023-12-09,15:13,Hyderabad,17.46655,78.45895,Low,Clear,Urban,Daylight,High,2,Speeding
2023-08-29,05:58,Chennai,13.15901,80.17868,Low,Clear,Urban,Dawn/Dusk,High,2,Speeding
2023-11-29,13:20,Mumbai,19.11675,72.88197,Medium,Clear,Highway,Daylight,High,1,Drunk Driving
2023-05-21,11:53,Bangalore,12.98733,77.60863,Low,Overcast,Urban,Daylight,High,2,Vehicle Breakdown
2023-07-12,12:41,Chennai,13.05576,80.30137,Low,Rain,Rural,Daylight,High,2,Drunk Driving
2023-02-09,05:33,Bangalore,12.94687,77.67605,Low,Clear,Rural,Dawn/Dusk,Low,2,Signal Violation
2023-09-22,17:25,Bangalore,13.03505,77.56361,Medium,Clear,Highway,Daylight,Medium,2,Speeding
2023-09-04,17:56,Hyderabad,17.28632,78.56311,Medium,Clear,Highway,Daylight,Low,3,Drunk Driving
2023-08-14,18:10,Delhi,28.61952,77.1312,Low,Clear,Urban,Dawn/Dusk,High,2,Speeding
2023-04-19,20:09,Delhi,28.63557,77.1229,Low,Clear,Urban,Night (Lit),Medium,2,Vehicle Breakdown
2023-03-02,17:42,Delhi,28.68702,77.06854,Medium,Clear,Highway,Daylight,Low,2,Speeding
2023-02-28,19:30,Chennai,13.0785,80.28886,Medium,Fog,Highway,Dawn/Dusk,Low,1,Weather Conditions
2023-11-28,14:53,Chennai,12.98719,80.17933,Low,Clear,Urban,Daylight,Medium,1,Vehicle Breakdown
2023-10-21,10:37,Delhi,28.63104,77.10503,Medium,Rain,Highway,Daylight,Low,2,Signal Violation
2023-10-21,17:09,Mumbai,19.00927,72.96219,Medium,Clear,Highway,Daylight,Medium,2,Speeding
2023-09-22,11:25,Hyderabad,17.47885,78.51422,Medium,Overcast,Highway,Daylight,Low,2,Signal Violation
2023-12-05,13:52,Bangalore,13.06105,77.53792,Low,Clear,Urban,Daylight,Low,2,Pothole
2023-11-07,22:30,Chennai,13.01681,80.33677,Low,Clear,Urban,Night (Lit),Low,1,Speeding
2023-11-04,19:09,Hyderabad,17.44909,78.42308,Low,Overcast,Urban,Dawn/Dusk,Medium,3,Speeding
2023-12-04,12:32,Bangalore,12.90514,77.63172,Medium,Clear,Highway,Daylight,Medium,1,Drunk Driving
2023-08-21,15:38,Hyderabad,17.29877,78.46234,Low,Rain,Urban,Daylight,Medium,2,Speeding
2023-03-09,14:06,Mumbai,19.01647,72.94962,Low,Rain,Urban,Daylight,Low,2,Speeding
2023-09-16,08:43,Chennai,13.148,80.2918,Low,Clear,Rural,Daylight,High,2,Signal Violation
2023-04-01,18:30,Hyderabad,17.40496,78.56225,Medium,Clear,Highway,Dawn/Dusk,High,2,Speeding
2023-09-30,18:32,Mumbai,18.99464,72.90958,Low,Fog,Urban,Dawn/Dusk,High,1,Vehicle Breakdown
2023-11-05,17:34,Mumbai,19.15539,72.93267,Low,Rain,Urban,Daylight,High,2,Speeding
2023-11-29,19:27,Hyderabad,17.36914,78.56166,Medium,Clear,Highway,Dawn/Dusk,Low,1,Speeding
2023-12-24,15:33,Chennai,13.0286,80.33116,Low,Rain,Urban,Daylight,Medium,1,Signal Violation
2023-07-15,09:22,Hyderabad,17.44592,78.56827,Low,Clear,Rural,Daylight,High,2,Signal Violation
2023-12-23,23:36,Mumbai,19.0611,72.8286,Low,Rain,Urban,Night (Lit),Medium,1,Vehicle Breakdown
2023-04-30,17:58,Mumbai,19.03265,72.95305,Medium,Rain,Highway,Daylight,Medium,2,Weather Conditions
2023-07-29,11:16,Delhi,28.60519,77.15123,Low,Clear,Urban,Daylight,High,1,Signal Violation
2023-01-04,17:36,Hyderabad,17.30857,78.38814,Low,Clear,Rural,Daylight,High,1,Drunk Driving
2023-12-02,14:13,Bangalore,12.95337,77.51592,Low,Clear,Urban,Daylight,High,2,Signal Violation
2023-08-07,07:41,Hyderabad,17.33573,78.5577,Low,Clear,Urban,Daylight,High,2,Drunk Driving
2023-08-05,20:36,Bangalore,12.99398,77.69296,Low,Clear,Urban,Night (Lit),Medium,2,Weather Conditions
2023-07-23,14:48,Delhi,28.68675,77.15926,Medium,Rain,Highway,Daylight,Medium,3,Drunk Driving
