City,Timestamp,Text,Sentiment
Chennai,2023-04-05 14:00:00,Can the city please fix the signals? It's causing chaos.,-0.64
Mumbai,2023-06-01 17:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.26
Chennai,2023-10-23 12:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.98
Delhi,2023-12-27 05:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Bangalore,2023-06-26 23:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.39
Mumbai,2023-01-01 21:00:00,Can the city please fix the signals? It's causing chaos.,-0.66
Hyderabad,2023-06-05 09:00:00,Traffic is moving smoothly this morning.,0.5
Chennai,2023-03-14 00:00:00,Traffic is moving smoothly this morning.,0.41
Hyderabad,2023-02-23 23:00:00,Drunk driver caught by police before causing harm. Good job.,0.3
Delhi,2023-04-07 21:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.38
Chennai,2023-11-30 14:00:00,Can the city please fix the signals? It's causing chaos.,-0.68
Bangalore,2023-01-28 04:00:00,Traffic is moving smoothly this morning.,0.55
Hyderabad,2023-11-18 19:00:00,Huge pothole caused a bike crash just now.,-0.89
Delhi,2023-01-14 06:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.56
Mumbai,2023-02-24 23:00:00,Huge pothole caused a bike crash just now.,-0.87
Mumbai,2023-03-09 16:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.5
Delhi,2023-11-02 14:00:00,Can the city please fix the signals? It's causing chaos.,-0.64
Bangalore,2023-08-18 10:00:00,Another accident due to poor lighting on the main road.,-0.87
Mumbai,2023-04-20 14:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.6
Delhi,2023-11-07 13:00:00,Huge pothole caused a bike crash just now.,-0.86
Bangalore,2023-04-03 05:00:00,Another accident due to poor lighting on the main road.,-0.81
Hyderabad,2023-08-08 13:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.38
Bangalore,2023-03-26 15:00:00,Visibility is zero because of the fog. Very dangerous.,-0.87
Bangalore,2023-04-17 06:00:00,Can the city please fix the signals? It's causing chaos.,-0.68
Delhi,2023-06-27 17:00:00,Can the city please fix the signals? It's causing chaos.,-0.61
Delhi,2023-06-29 12:00:00,Another accident due to poor lighting on the main road.,-0.78
Bangalore,2023-03-29 19:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.58
Bangalore,2023-10-18 09:00:00,Another accident due to poor lighting on the main road.,-0.75
Delhi,2023-09-13 11:00:00,Drunk driver caught by police before causing harm. Good job.,0.39
Hyderabad,2023-04-11 14:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.33
Hyderabad,2023-08-02 09:00:00,Can the city please fix the signals? It's causing chaos.,-0.69
Chennai,2023-06-09 15:00:00,Visibility is zero because of the fog. Very dangerous.,-0.78
Chennai,2023-12-06 10:00:00,Drunk driver caught by police before causing harm. Good job.,0.44
Hyderabad,2023-06-14 03:00:00,Visibility is zero because of the fog. Very dangerous.,-0.73
Chennai,2023-01-27 12:00:00,Visibility is zero because of the fog. Very dangerous.,-0.72
Mumbai,2023-06-22 02:00:00,Can the city please fix the signals? It's causing chaos.,-0.68
Hyderabad,2023-01-03 10:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.23
Hyderabad,2023-06-19 13:00:00,Drunk driver caught by police before causing harm. Good job.,0.3
Bangalore,2023-03-26 13:00:00,Visibility is zero because of the fog. Very dangerous.,-0.71
Bangalore,2023-09-13 19:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.53
Bangalore,2023-10-07 01:00:00,Visibility is zero because of the fog. Very dangerous.,-0.82
Chennai,2023-01-04 22:00:00,Huge pothole caused a bike crash just now.,-0.9
Bangalore,2023-04-04 16:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.56
Delhi,2023-02-22 13:00:00,Drunk driver caught by police before causing harm. Good job.,0.37
Delhi,2023-11-19 20:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.57
Bangalore,2023-03-22 05:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.38
Mumbai,2023-04-25 17:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.28
Bangalore,2023-12-11 23:00:00,Traffic is moving smoothly this morning.,0.54
Chennai,2023-07-15 04:00:00,Visibility is zero because of the fog. Very dangerous.,-0.85
Hyderabad,2023-02-19 09:00:00,Drunk driver caught by police before causing harm. Good job.,0.35
Mumbai,2023-08-30 20:00:00,Can the city please fix the signals? It's causing chaos.,-0.67
Hyderabad,2023-03-09 21:00:00,Can the city please fix the signals? It's causing chaos.,-0.74
Delhi,2023-10-14 19:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Bangalore,2023-11-20 07:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.93
Hyderabad,2023-05-31 18:00:00,Another accident due to poor lighting on the main road.,-0.81
Bangalore,2023-06-27 07:00:00,Can the city please fix the signals? It's causing chaos.,-0.77
Chennai,2023-10-09 22:00:00,Can the city please fix the signals? It's causing chaos.,-0.78
Mumbai,2023-01-04 18:00:00,Another accident due to poor lighting on the main road.,-0.79
Bangalore,2023-09-12 21:00:00,Drunk driver caught by police before causing harm. Good job.,0.35
Mumbai,2023-02-02 03:00:00,Traffic is moving smoothly this morning.,0.58
Delhi,2023-08-05 07:00:00,Visibility is zero because of the fog. Very dangerous.,-0.73
Hyderabad,2023-10-17 17:00:00,Another accident due to poor lighting on the main road.,-0.71
Mumbai,2023-01-28 10:00:00,Traffic is moving smoothly this morning.,0.53
Chennai,2023-06-14 19:00:00,Another accident due to poor lighting on the main road.,-0.78
Bangalore,2023-08-20 20:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.69
Hyderabad,2023-12-27 11:00:00,Drunk driver caught by police before causing harm. Good job.,0.37
Bangalore,2023-09-24 06:00:00,Traffic is moving smoothly this morning.,0.47
Mumbai,2023-05-20 05:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.56
Hyderabad,2023-03-25 00:00:00,Traffic is moving smoothly this morning.,0.56
Hyderabad,2023-09-21 05:00:00,Visibility is zero because of the fog. Very dangerous.,-0.84
Chennai,2023-10-19 01:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Mumbai,2023-06-16 10:00:00,Can the city please fix the signals? It's causing chaos.,-0.74
Hyderabad,2023-06-21 03:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.59
Chennai,2023-08-23 11:00:00,Drunk driver caught by police before causing harm. Good job.,0.5
Chennai,2023-08-15 18:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.5
Mumbai,2023-12-16 12:00:00,Visibility is zero because of the fog. Very dangerous.,-0.78
Bangalore,2023-02-27 06:00:00,Another accident due to poor lighting on the main road.,-0.87
Hyderabad,2023-10-05 08:00:00,Huge pothole caused a bike crash just now.,-0.92
Bangalore,2023-11-04 10:00:00,Can the city please fix the signals? It's causing chaos.,-0.69
Chennai,2023-03-23 15:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.56
Delhi,2023-10-26 19:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.32
Bangalore,2023-12-03 03:00:00,Visibility is zero because of the fog. Very dangerous.,-0.79
Hyderabad,2023-12-10 08:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.61
Delhi,2023-01-11 16:00:00,Drunk driver caught by police before causing harm. Good job.,0.38
Delhi,2023-01-10 00:00:00,Huge pothole caused a bike crash just now.,-0.93
Delhi,2023-02-09 21:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.52
Hyderabad,2023-05-13 11:00:00,Visibility is zero because of the fog. Very dangerous.,-0.78
Delhi,2023-06-21 15:00:00,Traffic is moving smoothly this morning.,0.52
Bangalore,2023-04-10 17:00:00,Visibility is zero because of the fog. Very dangerous.,-0.86
Hyderabad,2023-09-02 11:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.96
Mumbai,2023-05-18 18:00:00,Huge pothole caused a bike crash just now.,-0.85
Hyderabad,2023-08-31 22:00:00,Drunk driver caught by police before causing harm. Good job.,0.47
Hyderabad,2023-02-27 17:00:00,Another accident due to poor lighting on the main road.,-0.77
Mumbai,2023-12-06 22:00:00,Another accident due to poor lighting on the main road.,-0.76
Hyderabad,2023-04-30 15:00:00,Can the city please fix the signals? It's causing chaos.,-0.62
Delhi,2023-03-23 06:00:00,Another accident due to poor lighting on the main road.,-0.85
Mumbai,2023-03-27 08:00:00,Drunk driver caught by police before causing harm. Good job.,0.3
Delhi,2023-08-27 03:00:00,Drunk driver caught by police before causing harm. Good job.,0.4
Delhi,2023-11-05 13:00:00,Huge pothole caused a bike crash just now.,-0.85
Mumbai,2023-09-06 19:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.96
Delhi,2023-04-09 21:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.25
Delhi,2023-09-17 04:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.64
Delhi,2023-09-23 09:00:00,Can the city please fix the signals? It's causing chaos.,-0.78
Hyderabad,2023-09-09 16:00:00,Another accident due to poor lighting on the main road.,-0.82
Bangalore,2023-05-11 18:00:00,Drunk driver caught by police before causing harm. Good job.,0.32
Delhi,2023-01-18 09:00:00,Can the city please fix the signals? It's causing chaos.,-0.6
Mumbai,2023-10-30 00:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.3
Bangalore,2023-03-26 04:00:00,Another accident due to poor lighting on the main road.,-0.8
Hyderabad,2023-12-28 03:00:00,Huge pothole caused a bike crash just now.,-0.83
Chennai,2023-02-18 07:00:00,Drunk driver caught by police before causing harm. Good job.,0.44
Mumbai,2023-04-18 08:00:00,Huge pothole caused a bike crash just now.,-0.8
Chennai,2023-01-31 10:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.33
Chennai,2023-11-24 02:00:00,Huge pothole caused a bike crash just now.,-0.96
Mumbai,2023-06-27 16:00:00,Huge pothole caused a bike crash just now.,-0.92
Mumbai,2023-03-25 05:00:00,Another accident due to poor lighting on the main road.,-0.77
Hyderabad,2023-06-21 04:00:00,Drunk driver caught by police before causing harm. Good job.,0.42
Bangalore,2023-10-11 11:00:00,Visibility is zero because of the fog. Very dangerous.,-0.86
Chennai,2023-02-17 12:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.57
Mumbai,2023-08-02 05:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Bangalore,2023-02-24 04:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.61
Chennai,2023-12-03 12:00:00,Traffic is moving smoothly this morning.,0.54
Delhi,2023-11-22 10:00:00,Visibility is zero because of the fog. Very dangerous.,-0.87
Mumbai,2023-10-22 04:00:00,Huge pothole caused a bike crash just now.,-0.82
Mumbai,2023-06-20 01:00:00,Another accident due to poor lighting on the main road.,-0.85
Chennai,2023-05-12 19:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.92
Mumbai,2023-10-24 10:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.24
Bangalore,2023-02-12 16:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.91
Bangalore,2023-10-31 08:00:00,Traffic is moving smoothly this morning.,0.53
Hyderabad,2023-10-26 08:00:00,Drunk driver caught by police before causing harm. Good job.,0.33
Delhi,2023-05-31 14:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.64
Delhi,2023-05-09 09:00:00,Another accident due to poor lighting on the main road.,-0.81
Delhi,2023-07-04 13:00:00,Traffic is moving smoothly this morning.,0.52
Bangalore,2023-05-15 12:00:00,Another accident due to poor lighting on the main road.,-0.73
Bangalore,2023-06-04 08:00:00,Visibility is zero because of the fog. Very dangerous.,-0.76
Bangalore,2023-07-05 15:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Bangalore,2023-05-30 23:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.34
Hyderabad,2023-12-27 16:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.97
Chennai,2023-07-21 09:00:00,Can the city please fix the signals? It's causing chaos.,-0.63
Delhi,2023-10-14 19:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.65
Hyderabad,2023-02-12 15:00:00,Traffic is moving smoothly this morning.,0.43
Mumbai,2023-05-02 19:00:00,Huge pothole caused a bike crash just now.,-0.84
Hyderabad,2023-12-26 19:00:00,Drunk driver caught by police before causing harm. Good job.,0.37
Hyderabad,2023-09-27 07:00:00,Huge pothole caused a bike crash just now.,-0.9
Chennai,2023-09-05 04:00:00,Another accident due to poor lighting on the main road.,-0.7
Delhi,2023-05-09 04:00:00,Traffic is moving smoothly this morning.,0.42
Delhi,2023-06-12 00:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.96
Delhi,2023-05-21 03:00:00,Traffic is moving smoothly this morning.,0.49
Chennai,2023-04-03 07:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.39
Hyderabad,2023-06-02 02:00:00,Drunk driver caught by police before causing harm. Good job.,0.37
Mumbai,2023-09-02 01:00:00,Visibility is zero because of the fog. Very dangerous.,-0.85
Hyderabad,2023-05-01 19:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.97
Chennai,2023-10-12 15:00:00,Huge pothole caused a bike crash just now.,-0.95
Mumbai,2023-07-10 05:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.59
Chennai,2023-09-29 06:00:00,Can the city please fix the signals? It's causing chaos.,-0.73
Chennai,2023-10-07 05:00:00,Huge pothole caused a bike crash just now.,-0.97
Hyderabad,2023-02-14 16:00:00,Traffic is moving smoothly this morning.,0.56
Mumbai,2023-07-09 03:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Hyderabad,2023-09-17 18:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.91
Hyderabad,2023-12-09 02:00:00,Another accident due to poor lighting on the main road.,-0.72
Bangalore,2023-11-05 19:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.29
Hyderabad,2023-09-12 22:00:00,Huge pothole caused a bike crash just now.,-0.94
Chennai,2023-11-25 00:00:00,Traffic is moving smoothly this morning.,0.44
Bangalore,2023-12-03 18:00:00,Can the city please fix the signals? It's causing chaos.,-0.76
Delhi,2023-06-08 06:00:00,Traffic is moving smoothly this morning.,0.51
Mumbai,2023-08-21 22:00:00,Drunk driver caught by police before causing harm. Good job.,0.33
Mumbai,2023-01-07 08:00:00,Huge pothole caused a bike crash just now.,-0.96
Delhi,2023-03-17 08:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.53
Mumbai,2023-11-10 20:00:00,Drunk driver caught by police before causing harm. Good job.,0.34
Delhi,2023-07-12 06:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.34
Hyderabad,2023-04-27 00:00:00,Drunk driver caught by police before causing harm. Good job.,0.45
Bangalore,2023-03-29 09:00:00,Drunk driver caught by police before causing harm. Good job.,0.4
Mumbai,2023-10-21 23:00:00,Drunk driver caught by police before causing harm. Good job.,0.32
Delhi,2023-03-11 02:00:00,Can the city please fix the signals? It's causing chaos.,-0.7
Chennai,2023-10-04 18:00:00,Another accident due to poor lighting on the main road.,-0.89
Hyderabad,2023-06-05 03:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.93
Chennai,2023-12-04 05:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.2
Hyderabad,2023-05-29 20:00:00,Can the city please fix the signals? It's causing chaos.,-0.76
Chennai,2023-01-20 14:00:00,Another accident due to poor lighting on the main road.,-0.83
Mumbai,2023-10-04 06:00:00,Another accident due to poor lighting on the main road.,-0.71
Chennai,2023-10-17 14:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.98
Chennai,2023-02-24 13:00:00,Can the city please fix the signals? It's causing chaos.,-0.63
Hyderabad,2023-01-29 03:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.69
Mumbai,2023-05-22 09:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.31
Mumbai,2023-07-19 01:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.36
Bangalore,2023-07-19 04:00:00,Drunk driver caught by police before causing harm. Good job.,0.37
Mumbai,2023-01-13 01:00:00,Huge pothole caused a bike crash just now.,-0.92
Bangalore,2023-07-30 17:00:00,Drunk driver caught by police before causing harm. Good job.,0.47
Chennai,2023-05-03 18:00:00,Huge pothole caused a bike crash just now.,-0.89
Mumbai,2023-08-19 20:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
